Course Code,Course Name,Credit Value,Details,Prerequisites,Corequisites,Exclusion,Recommended Preparation
RSM464H1,Organization Theory and Its Applications,,"Organization theory is an evidence-based approach that allows managers to analyze and design organizations more effectively. Focusing on organizations as social systems, the course emphasizes practical implications in topics that are essential to business success, including strategy implementation, organizational structure and culture, change management, globalization, and the organizational sources of enduring competitive advantage. Not eligible for CR/NCR option. Contact Rotman Commerce for details.",['RSM260H1'],[],[],[]
RSM465H1,Understanding Motivation and Incentives: Theory and Practice,,"This course is designed to introduce you to the fundamental principles of incentives and motivation, which are essential tools for managers. The course takes an interdisciplinary approach and you will be exposed to theories on these topics from a variety of different disciplines – behavioral decision-making, economics, organizational behavior, and psychology. Not eligible for CR/NCR option. Contact Rotman Commerce for details.",['RSM260H1'],[],"['RSM410H1', 'Complicated']",[]
RSM466H1,Environmental and Social Responsibility,,"This course examines how corporations engage in the social economy through corporate social responsibility work and how corporations are increasingly ""going green."" It will cover current thinking and practice on corporate social responsibility and emphasize sustainability in business practices while allowing students to give voice to their own values.",['Complicated'],[],[],[]
RSM468Y1,Managing in Diverse Economies,,"This is the capstone course for the Focus in Managing in Diverse Economies. It is designed to synthesize student learning from the focus, providing an opportunity for students to build on, analyze and apply what they have learned from other chosen courses of the focus. Students may apply concepts from other areas of interest through participation in this course and its deliverables and experiential learning opportunities. An application outlining areas of interest is required for participation in this course. See https://rotmancommerce.utoronto.ca/current-students/choosing-your-courses/ for more information. ",['Complicated'],"['ECO324H1', 'ECO367H1', 'ECO403H1', 'POL201H1', 'POL223H1']",[],[]
RSM470H1,Management Science Modeling with Spreadsheets,,"The course presents quantitative methods of modeling business and other systems in order to objectively evaluate available alternatives and select the ‘best’ one with respect to pre-defined criteria. Topics include: Decision Analysis, Linear Programming, Integer Programming, Network Methods, Simulation and Waiting Line Models. Not eligible for CR/NCR option. Contact Rotman Commerce for details.","['ECO220Y1', 'ECO227Y1', 'STA220H1', 'STA255H1', 'STA237H1', 'STA238H1', 'STA257H1', 'STA261H1', 'Complicated']",[],[],[]
RSM480H1,Business in a Global Economy,,"Application of the analytic framework of international trade, foreign investment and exchange rate economics to management of business. Special topics include the industrial effects of trade liberalization, the role of the World Trade Organization, foreign exchange risk management, competition policy and international taxation. Not eligible for CR/NCR option. Contact Rotman Commerce for details.",['RSM333H1'],[],[],[]
RSM481H1,Outsourcing and the Organization of Firms,,"Explores the issue of outsourcing, broadly defined: which activities should a firm do “in house” and which should it take outside? Using a combination of cases and economic analysis, it develops a framework for determining the “best” organizational structure. Not eligible for CR/NCR option. Contact Rotman Commerce for details.","['ECO204Y1', 'ECO206Y1', 'ECO220Y1', 'ECO227Y1', 'STA220H1', 'STA255H1', 'STA237H1', 'STA238H1', 'STA257H1', 'STA261H1', 'Complicated']",[],[],[]
RSM482H1,Game Theory for Business Strategy,,"Applies game-theoretic reasoning to analyze business strategy problems, focusing specifically on pricing, advertising, product positioning, product introduction, and relationships with upstream and downstream firms. Not eligible for CR/NCR option. Contact Rotman Commerce for details.","['ECO204Y1', 'ECO206Y1']",[],[],[]
RSM483H1,Real Estate Markets,,"This course uses economic methods to analyze real estate markets. Topics covered include the determinants of real estate values, the location decisions of households and firms, land use, urban growth and agglomeration, behavioural real estate economics and real options. Not eligible for CR/NCR option. Contact Rotman Commerce for details.","['ECO204Y1', 'ECO206Y1', 'ECO220Y1', 'ECO227Y1', 'STA220H1', 'STA255H1', 'STA237H1', 'STA238H1', 'STA257H1', 'STA261H1', 'RSM332H1']",[],[],[]
RSM484H1,Real Estate Finance and Investment,,"Real estate assets account for about one-third of the value of all capital assets in the world. This course provides an understanding of real estate investment, valuation and liabilities along with the public policy associated with home ownership, using modern finance and economic tools. Not eligible for CR/NCR option. Contact Rotman Commerce for details.","['ECO204Y1', 'ECO206Y1', 'ECO220Y1', 'ECO227Y1', 'STA220H1', 'STA255H1', 'STA237H1', 'STA238H1', 'STA257H1', 'STA261H1', 'RSM332H1']",['RSM333H1'],['RSM380H1'],[]
RSM490H1,International Strategy,,"Focuses on developing an understanding of the fundamentals of doing business in an international environment. Based on the application of management theory (trade theory, modes of entry, foreign direct investment, theory of the multinational) to the strategic management problems of organizing business in the international arena. Not eligible for CR/NCR option. Contact Rotman Commerce for details.",['RSM392H1'],[],[],[]
RSM491H1,Global Capital Market Strategy,,"This course exposes students to the intersection of global political economy and investment strategies, with particular emphasis on current global economic trends. The last 15 years have seen a dramatic expansion in the geographic scope for private equity investments, and in the risk involved in such investments.  RSM491H1 will teach students to think through the issues facing executives, investors and policy makers considering investments. Not eligible for CR/NCR option. Contact Rotman Commerce for details.",['RSM332H1'],[],"['RSM413H1', 'Complicated']",[]
RSM492H1,Cooperative Strategy,,"Cooperation to create economic value is a central feature of markets: from sophisticated coordination in strategic alliances to simple acts of agreement between buyers and sellers. This course goes beyond Porter's Five Forces to develop a rigorous understanding of the connections between value creation, competition and firm performance. Not eligible for CR/NCR option.",['RSM392H1'],[],"['RSM419H1', 'Complicated']",[]
RSM493H1,Entrepreneurship,,"Introduces essentials of starting a new business: how to evaluate new opportunities, craft strategy, obtain resources, manage growth, and distribute ownership. Applies concepts from strategic management to challenges facing new/small businesses. Examines the role of entrepreneurs in spurring technological innovation and economic growth, and the effect of government policy on entrepreneurial activity. Not eligible for CR/NCR option. Contact Rotman Commerce for details.",['RSM392H1'],[],[],[]
RSM494H1,Technology Strategy,,"Teaches about technological evolution and how evolutionary stages impact firms’ strategic choices. Important issues in technological evolution are technological discontinuities, standards wars, dominant designs and patenting. Important strategic decisions concern innovation management, product versus process focus and intellectual property strategies. Project oriented coursework based on patent and business data bases. Not eligible for CR/NCR option. Contact Rotman Commerce for details.",['RSM392H1'],[],[],[]
RSM495H1,Management Consulting,,This course examines the management consultant's role and how the consulting industry serves to enhance effectiveness of client organizations. Future management advisors will learn skills necessary to support successful consulting business models and how to professionally engage clients to assist in generating competitive advantage through design/implementation of innovative approaches. Not eligible for CR/NCR option. Contact Rotman Commerce for details.,"['RSM392H1', 'Complicated']",[],"['RSM416H1', 'Complicated']",[]
RSM496H1,Catastrophic Failure in Organizations,,Addressing the risk of catastrophic failure is an increasingly important strategic challenge for firms. This course explores why modern organizations are vulnerable to catastrophic failure and how managers and consultants can manage catastrophic risks more effectively.,"['RSM260H1', 'RSM270H1', 'RSM392H1']",[],"['RSM418H1', 'Complicated']",[]
RSM498Y1,Creative Destruction Lab - Advanced Course,,"CDL Advanced is a hands-on, theory-guided course about commercializing technological innovation. Students learn the theory of startup strategy, pricing, scaling, and financing, and then apply this theory by working closely with early-stage technology ventures in the CDL program. In addition to their direct work with a CDL venture, students participate in CDL-Toronto meetings which offers them the opportunity to observe and interact with CDL’s network of experienced entrepreneurs and investors. Enrolment in this course is by application. Students who have completed the CDL introductory course ( RSM391H1) may apply.","['RSM391H1', 'Complicated']",[],[],[]
SAS114H1,Introduction to South Asian Studies,,"An interdisciplinary introduction to South Asian Studies emphasizing inquiry and critical analysis, drawing attention to the specificities of individual nations as well as the factors (historical, political, economic and cultural) that define South Asia as a region. Some attention will be paid to the South Asian Diaspora.",[],[],"['NEW114Y1', 'SAS114Y1']",[]
SAS318H1,Colonialism and Tradition,,"This course analyzes the impact of colonialism in South Asia and the various ways in which tradition intersects with and has reshaped colonialism in postcolonial South Asia. The course will examine the role of religion, education, ethnicity, gender, and caste. Some attention will be paid to postcolonial and indigenous theory.",['SAS114H1'],[],[],[]
SAS390H1,Special Topics in South Asian Studies,,Course content varies in accordance with the interest of the instructor.,"['SAS114H1', 'Complicated']",[],[],[]
SAS490H1,Special Topics in South Asian Studies,,Course content varies in accordance with the interest of the instructor. Please check the Arts & Science timetable for an updated title and description. ,['Complicated'],[],[],[]
SDS199H1,Sexuality at the Intersections,,"This First-Year Foundations seminar will explore sexuality at the intersections of race, gender, class, disability, citizenship status, and geography, among other social relations and processes as a foundational practice in Sexual Diversity Studies. In an intimate seminar setting, students will develop reading, writing, and presentation skills necessary for engaging in Sexual Diversity Studies across a wide array of disciplinary traditions. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SDS255H1,Histories of Sexuality,,"An interdisciplinary examination of sexuality across cultures and periods. How are sexualities represented? How are they suppressed or celebrated? How and why are they labeled as straight, gay, lesbian, bisexual, queer, or perverse? How do sexualities change with race/ethnicity, class, gender, and geographies?",[],[],[],[]
SDS256H1,Methods in Queer and Trans Studies,,"This course examines a variety of methodological approaches used in humanities and humanist social sciences concerning sexuality and gendered diversity. Students will explore some of the popular methods in sexuality studies including ethnography, archival research, visual cultural studies, oral history, and media and discourse analysis.",[],[],[],[]
SDS279H1,Queer Popular Culture,,"This introductory course examines the critical relationship between popular culture and queer sexualities in historical and contemporary contexts. The course will draw upon literature from performance studies, media studies, and queer of colour cultural productions. Students will engage with a range of queer public cultures and arts, including drag performance, queer musics, social media networks, and popular media.",[],[],['SDS379H1'],[]
SDS345H1,"Sex and the Epidemic: Social Work, HIV, and Human Sexuality",,"HIV has forever changed the way human beings understand sexuality. Through a social justice lens, this course examines the nature of community norms, laws, popular media, and the academy to explore how the epidemic has impacted the provision of social services in relation to the diversity of human sexuality.",['JSU237H1'],[],[],[]
SDS346H1,Queer Digital Media Studies,,"What do electronic technologies mean for feminist and queer identity, activism, sociability, art, and politics? This course considers a range of critical pressure points central to digital studies, including social networking, participatory media, digital archives, databases, new media activism, performance, embodiment, and representations of race, gender, and sexuality in electronic contexts.",['Complicated'],[],[],[]
SDS355H1,Theories of Sexuality,,"This course introduces students to key theories of sexuality and sexual diversity. The main goal is to create a framework for understanding sexuality at its intersections with race, gender, class, disability, citizenship status, and geography among other social relations and processes at an advanced level. Closely tracing sexuality’s intersections, course readings will draw upon critical race theory, postcolonial critique and decolonizing movements, women of colour feminisms, trans studies, and transnational sexuality and gender studies.",['Complicated'],[],[],[]
SDS365H1,Sexuality and Law,,"The course explores the legal regulation of sexuality. How does law understand, constitute and regulate sex, sexuality and sexual diversity? It will consider the role of different types of regulation, including criminal law, family law and constitutional law, and explore issues ranging from sex work and pornography to same sex marriage to transgender discrimination.",['Complicated'],[],[],[]
SDS375H1,Special Topics in Sexual Diversity Studies A,,Topics vary from year to year depending on instructor. This seminar is intended to expose students in the Sexual Diversity Studies program to topics that may not be covered by permanent university courses.,['Complicated'],[],[],[]
SDS376H1,Special Topics in Sexual Diversity Studies B,,Topics vary from year to year depending on instructor. This seminar is intended to expose students in the Sexual Diversity Studies program to topics that may not be covered by permanent university courses.,['Complicated'],[],[],[]
SDS377H1,Lesbian Studies: Identity/Theory/Culture,,"This multidisciplinary course examines multiple lesbian identities that have varied in time and place. The course will pose such questions as: What does lesbian mean? Why have changes occurred in meaning? How has the identity of lesbian been culturally represented and politically expressed in various social and political contexts? It will also take up contemporary theoretical, cultural, and political understandings of lesbianism.",['Complicated'],[],[],[]
SDS378H1,Queer Youth Studies in Education,,"Experiences of queer youth are explored in various education settings through academic research, personal essays, and visual and performing arts to investigate how queer youth define themselves, what they are learning, the curriculum and pedagogy used in the learning process and the possibilities of said learning for social change, individual and community well-being.",['Complicated'],[],[],[]
SDS380H1,Sexual Diversity in Transnational Perspective,,"An exploration of LGBTQ rights and changes in social and cultural responses to sexual diversity in varied regional, national, and cultural contexts, potentially including Africa, Latin America, South and East Asia, and Eastern Europe. The role of transnational linkages and networks will also be considered in effecting change.",['Complicated'],[],[],[]
SDS381H1,Intro to Trans Studies,,"This course examines current and historical transgender issues by exploring legal and health care issues, politics, mainstream and other media representations (including films, interviews, and other genres), as well as current and historical advocacy and community work in relation to power structures such as the nation-state, race, disability, and sexuality.",['Complicated'],[],[],[]
SDS382H1,Intro to Queer of Colour Critique,,"This course provides an introduction to the intersections between race, gender and sexuality through an exploration of the political theories, activisms and cultural forms of LGBTQ people of colour. It examines the emergence of queer of colour theory and critiques, and the ways in which the intersections of race, gender and sexuality figure in national, global, economic, & cultural structures.",['Complicated'],[],[],[]
SDS385H1,Queer Indigenous Politics and Cultures,,"This upper level course introduces students to questions of gender, sexuality, two-spirit, and same-sex desire at the intersections of race, indigeneity, and the violences of settler colonialism. Students will engage with work by scholars, activists, and artists in the fields of indigenous and queer studies, decolonizing activism, and cultural production.",['Complicated'],[],"['SDS375H1', 'Complicated']",[]
SDS425H1,Sexuality & Health,,"How is the idea of “ethics” understood and deployed in research on sexuality and health? What are the ways that discourses of “risk,” “precarity,” and “cure” become regulative frameworks? How do racialization, colonialism and nation-­building participate in the biopolitics of sexuality and health? With these questions in mind, this interdisciplinary course will discuss various scholarly and activist literatures, including Youth Studies, Critical Disability Studies, Environmental Justice scholarship, Sex Education and Public Health Research, Critical Development Studies, and Queer and Feminist Studies to explore the cultural, social and political dimensions of ethics, health, and sexuality historically, and at the present moment.",['Complicated'],[],"['SDS375H1', 'SDS455H1', 'Complicated']",[]
SDS455H1,Special Topics in Sexual Diversity Studies,,Topics vary from year to year depending on instructor. This seminar is intended to expose students in the Sexual Diversity Studies program to topics that may not be covered by permanent university courses.,['Complicated'],[],[],[]
SDS458H1,Research Essay in Sexual Diversity,,"A research essay under the supervision of a faculty member with knowledge of sexual diversity, the proposal and supervisor subject to the approval of the SDS Undergraduate Coordinator. This course is available to students enrolled in Sexual Diversity Studies programs (Specialists, Majors, and Minors). Not eligible for CR/NCR option. Students must submit a supplemental application one month prior to the start of term: August 01 for courses starting in the Fall term, December 01 for courses starting in the Winter term, and April 01 for courses in the Summer term. The application must describe the student's planned independent research project, supervisor, prospective readings, timeline, and method(s) of assessment. Students are responsible for finding their own supervisor. Both the supervisor and SDS Undergraduate Coordinator or Director must approve the application. Applications will be reviewed to assess the intended research plan and timeline, and the suitability of the project for SDS credit. Please visit https://sds.utoronto.ca/courses/ and email sexual.diversity@utoronto.ca for application materials and more information.","['SDS255H1', 'SDS256H1', 'SDS460Y1']",[],[],[]
SDS459Y1,Honours Essay in Sexual Diversity,,"A major research essay under the supervision of a faculty member with knowledge of sexual diversity, the proposal and supervisor subject to the approval of the SDS Undergraduate Coordinator. This course is available to students enrolled in Sexual Diversity Studies programs (Specialists, Majors, and Minors). Not eligible for CR/NCR option. Students must submit a supplemental application at least one month prior to the start of term: August 01 for courses starting in the Fall term, December 01 for courses starting in the Winter term, and April 01 for courses in the Summer term. The application must describe the student's planned independent research project, supervisor, prospective readings, timeline, and method(s) of assessment. Students are responsible for finding their own supervisor. Both the supervisor and SDS Undergraduate Coordinator or Director must approve the application. Applications will be reviewed to assess the intended research plan and timeline, and the suitability of the project for SDS credit. Please visit https://sds.utoronto.ca/courses/ and email sexual.diversity@utoronto.ca for application materials and more information.","['SDS255H1', 'SDS256H1', 'SDS460Y1']",[],[],[]
SDS460Y1,Advanced Research in Sexual Diversity Studies,,"A capstone for majors and specialists who will work closely with SDS faculty in developing their own research project while participating in this seminar and learning about key debates, methodologies, and ethical issues in conducting research in SDS. Students will learn to write proposals, ethics reviews, grants and other relevant documents. Not eligible for CR/NCR option.",['SDS256H1'],[],[],[]
SDS465H1,Queer Migrations and Refugee Politics,,"This interdisciplinary course will explore the politics of migration and border-crossing from queer, feminist, and trans perspectives. Drawing upon contemporary North American and transnational research, students will engage with critical literatures on citizenship and the state, mobility, belonging, and kinship and how these processes intersect with sexuality in the context of immigration and refugee systems.",['Complicated'],[],"['SDS455H1', 'Complicated']",[]
SDS470H1,Critical Approaches in Porn Studies,,"This course is a critical study of the historical, aesthetic, material, technical, legal, and cultural formation of the concept of pornography. The course explores the relationship between sexual representation, sex work, visual cultures, consumption, distribution, and format; works through debates about artistic merit and censorship and how they relate to larger issues of power, capitalism, and technology; and theorizes the relationship between sex and commerce. Readings will emphasize work by sex workers and feminist, queer, people of colour, and trans scholars.","['SDS279H1', 'SDS365H1']",[],[],[]
SDS478H1,Queer Musics,,"This course explores, through queer of colour critique, feminist and queer theories, how sexuality, gender, and race are performed and heard in several popular music styles/genres. Sampling the field with readings, music videos and audio recordings, we examine sexuality, gender and race in music performance and reception currently and historically.",['Complicated'],[],[],[]
SDS485H1,Advanced Seminar in Queer Studies,,This course will provide an advanced exploration of the historical and contemporary formations and debates of queer studies. This seminar is designed to provide students with the opportunity to practice their skills of research and interpretation at a particularly advanced level. The specific theme of the seminar changes per year. Please see the department website for details.,['Complicated'],[],[],[]
SDS490Y1,Engaging Our Communities,,"A service learning course with student placements in various LGBT community organizations alongside regular classroom seminars to look at the politics of engagement, active citizenship, mobilization, archiving community histories, accessibility, belonging, activism, and philanthropy. For students in the Sexual Diversity Studies Major or Specialist.","['SDS255H1', 'SDS256H1', 'Complicated']",[],[],[]
SLA100H1,Elementary Russian I,,"Basic features of the grammar. Acquisition of essential vocabulary for practical conversation and for comprehension. Development of reading and writing skills. (May not be taken by students who, in the judgment of the Department, qualify for entry into  SLA210H1 or  SLA220Y1).",[],[],['Complicated'],[]
SLA101H1,Elementary Russian II,,"Basic features of the grammar. Acquisition of essential vocabulary for practical conversation and for comprehension. Development of reading and writing skills. (May not be taken by students who, in the judgment of the Department, qualify for entry into  SLA210H1 or  SLA220Y1).","['SLA100H1', 'Complicated']",[],['Complicated'],[]
SLA103H1,Slavic Civilizations,,"A survey of Slavic civilizations through literature, art, architecture, and film. Key moments in the development of the cultures of Slavic countries are examined in a comparative framework, juxtaposing the varied historical, cultural, linguistic, religious, social, and political developments of the countries involved. Taught in English, all readings in English.",[],[],[],[]
SLA104H1,Cities of the Mediterranean,,"This course examines the cultural history of Mediterranean ports and cities, with particular emphasis on Croatian cities in dialogue with cities in Italy and Greece, through works of art, architecture, and literature. Readings in English.",[],[],[],[]
SLA105Y1,Elementary Czech,,"Grammar, composition, and conversation. Readings from Czech literature. Open only to students with little or no knowledge of the language.",[],[],[],[]
SLA106H1,Polish for Beginners I,,"The course is aimed at a wide range of students with a general interest in Polish but no prior knowledge. A communicative based approach will be used throughout the course, where all four skills (speaking, reading, listening, and writing) will be practised, with the main emphasis on speaking. Students will engage in interactive language activities, participating in group and pair work according to a syllabus based on systematic grammatical progression.",[],[],"['SLA106Y1', 'SLA116H1']",[]
SLA107Y1,"Elementary Bosnian, Croatian, and Serbian",,"Basic phonology, orthography, morphology and syntax of Bosnian, Croatian and Serbian. Development of the four basic language skills: reading, writing, listening, and speaking. Acquisition of essential vocabulary for practical conversation and for comprehension.",[],[],"['SLA257Y1', 'SLA237Y1']",[]
SLA108Y1,Elementary Ukrainian,,"Basic vocabulary and grammar for practical conversation and comprehension.  Emphasis on communication. Development of reading and writing skills. Introduction to Ukrainian culture, history, and society through guided exposure to popular culture and media. Internet language modules complement in-class learning. Intended for students with little or no knowledge of the language.",[],[],[],[]
SLA109Y1,Elementary Macedonian,,The basic features of the grammar of the Macedonian literary language. Acquisition of essential vocabulary for practical conversation and for comprehension. Development of reading and writing skills. Open only to students with little or no knowledge of the literary language. (Offered in alternate years).,[],[],[],[]
SLA116H1,Polish for Beginners II,,"The course is aimed at a wide range of students with a general interest in Polish who have already completed SLA106H or who have comparable basic knowledge of Pol. A communicative based approach will be used throughout the course, where all four skills (speaking, reading, listening, and writing) will be practised, with the main emphasis on speaking. Students will engage in interactive language activities, participating in group and pair work according to a syllabus based on systematic grammatical progression. ","['SLA106H1', 'Complicated']",[],['SLA106Y1'],[]
SLA121H1,Russian Cultural History in Twelve Images,,"Russian Cultural History in Twelve Images An introductory survey of Russian cultural history through key images, exploring the historical, intellectual, artistic, and mythical significance of these images in Russian cultural identity and in foreign perceptions. Among the images are: Rublev’s “Trinity,” The Bronze Horseman, the Cathedral of Christ the Savior, and Tatlin’s Tower. Taught in English, readings in English. No prior familiarity with Russian language or culture is expected.",[],[],[],[]
SLA190H1,Losing It,,"How does one cope with loss, be it a nose, a leg, a pet, a name, a lover, a battle, a fortune, or one’s sanity? Through literary texts from Central and Eastern Europe, we explore the trauma and poetics of losing, and the mechanisms of coping with and compensating for the lost object. Taught in English, all readings in English. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],['SLA201H1'],[]
SLA191H1,The Criminal Mind,,"In the mid-nineteenth century, European and American fiction became obsessed with the subject of criminals. This course examines this preoccupation and its literary and social ramifications. We discuss the changing image of the criminal in British, French, Russian and American fiction. Readings by Dickens, Dostoevsky, Balzac, Zola, Poe, Stevenson and Lombroso. Reading and discussion in English. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA192H1,On the Road in Eastern Europe,,"This course examines the function of travel within texts and films depicting journeys through Eastern Europe. We will distinguish various types of journeys, the narrative and cultural expectations they imply, and the ways that travel relates to individual identity, raising questions about nationality, race, gender, sexuality, and the Other. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA193H1,Objects of War,,"An object or a thing always has a collective history. It speaks of the political and the social conditions under which it was made. In this course, objects of war – the material culture of conflict – from the 20th and 21st centuries will be critically and historically examined. How do these objects speak of violence, politics, and culture, but also rewrite and influence the arenas within which they circulate? Some objects include: canned food, drones, the journalists’ hotel, helmets, tents. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA194H1,Utopia Interrupted: Late and Post-Soviet Russian Literature,,"Almost 30 years after the collapse of the Soviet Union, what can we understand about its culture and people, and its impact on the popular imagination in the West? To answer these questions, the course introduces students to canonical literary and cinematic works from the post-Stalin era to the present, with particular attention to the literary and cultural peripheries. Some of the topics will include: Gulag, or Return of the Repressed, Counter-Culture, Space Race, Immigration, Gender, Perestroika, and Putin’s Russia. All readings in English. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA195H1,Literature and Painting in Russia and the West,,"What makes literature ‘visible’? How do the verbal and the visual coexist? This seminar explores the relationship between words and images, texts and pictures through history, in Russia and the West. Special attention will be paid to the figure of the artist. Is it a writer’s alter ego, the incarnation of creativity, or just a character among others? Literary texts (mainly short stories) from Balzac and Gogol to Chekhov and O. Henry, Maugham and Bunin, Nabokov and Camus will be studied along with the paintings of some major 19th-20th century artists. The comparative dimension of the course will help students contextualize Russian literature and think about its relationship with the Western canon. We will also watch some 21st century films about artists (such as Julie Taymor’s Frida [2002], Milos Forman Goya’s Ghosts [2006], and Mike Leigh Mr. Turner [2014]). All texts will be in English. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA196H1,Russia at War,,"In its long history Russia has fought numerous wars, both defensive and offensive, and these wars have inspired a rich, complex, contradictory poetic response. We examine Russian war narratives starting with the medieval period and ending with the Second World War and including epic poetry, songs, stories, novels, paintings, and films. We will study the depiction of war and the image of the soldier (or warrior) in different genres and time periods, as well as the historical circumstances in which the different works were produced and the respective audiences for which they were intended. All texts will be in English. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA197H1,The Imaginary Jew,,"The course examines the genesis and evolution of the image of the Jew, central to all European cultures, from the theology and psychology of Christian anti-Judaism to their reflection in folklore, visual, plastic, and verbal arts, and to the survival of the imaginary Jew in secular forms. Special attention is given to the Jews of Slavic and East European imagination. All readings are in English. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA198H1,The Slavic Grecian Formula: From Ancient Rhapsode to Modern Slav Song,,"Slav singers of heroic tales about war, lust, honour and revenge have made a special contribution to our appreciation of classical literature and mythology. We will compare Slavic epics and African-American rap songs to reveal the connection between Homer's Iliad and Nas's iconic Illmatic, between the mythical image of the pagan goddess Aphrodite and the mystique of Nicki Minaj, Lauryn Hill, and other iconic singers today. As we read The Iliad closely, we will study songs from the Russian, Bosnian Muslim, Croatian and Serbian traditions. Employing new performance formulaic theory, we will learn that they share much, in melody and message, with the work of today's hip-hop artists, whose roots of rap ""flowing"" reach back to the beginnings of Western literature and the epic singers of ancient Greece. Students will have the opportunity to interact with a unique online multimedia edition of an epic song by a traditional Slavic singer. No knowledge of languages other than English is required. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
SLA199H1,"Invisible Kingdom, Imaginary Space",,"The Central European Region of Galicia gave rise to a remarkable array of literary representations -- Austrian, Jewish, Polish, and Ukrainian -- animating fantastic creatures, powerful myths, deviant pleasures, and sublime stories. Bruno Schulz created shimmering peacocks, Leopold von Sacher-Masoch seized ecstasy through pain, and Ivan Franko investigated the effects of avarice and social decay. ",[],[],[],[]
SLA200H1,Culture and Politics in Europe,,"Introduction to the issues of the interaction between cultural expression and political life, with a historical focus on 1968 in Central and Eastern Europe. The mutually influential relationship between artistic activity and political dynamics in modern societies is examined through literature, visual arts, drama, music, and film. Taught in English, all materials in English.",[],[],[],[]
SLA202H1,Jewish Communities in Slavic Countries,,"Literature about the Jewish community in Slavic countries. How do these Jewish minorities perceive and identify themselves? How are they perceived by others? Taught in English, all readings in English.",[],[],[],[]
SLA203H1,Faking It,,"The role of forgery in cultural, national, and personal identities. A scholar “discovering” an “ancient” manuscript, a noblewoman in disguise joining the army, an impostor conning a provincial town, a writer faking political loyalty. Literary texts from Central and Eastern Europe expose the porous boundaries between authenticity and lies, highlighting the artificiality and vulnerability of social and cultural conventions. Taught in English, all readings in English.",[],[],[],[]
SLA204Y1,Intermediate Czech,,"Using selected texts of diverse styles, this class surveys Czech grammar and introduces various aspects of syntax, composition and translation. Special attention will be paid to oral practice.",[],[],['SLA205H1'],[]
SLA206H1,Intermediate Polish I,,"Students who completed  SLA106H1 and  SLA116H1 or who have comparable basic knowledge of Polish further develop their speaking, listening, reading and writing skills by revising, consolidating and building on their knowledge. Upon completion, they will be able to communicate in more advanced everyday situations and have substantial familiarity with Polish grammar.","['SLA106Y1', 'SLA106H1', 'SLA116H1', 'Complicated']",[],['SLA206Y1'],[]
SLA207H1,Intermediate Polish II,,"Students with a general interest in Polish who have completed  SLA206H1 or who have a comparable level of Polish further develop their speaking, listening, writing, and reading skills by revising, consolidating, and building on their knowledge. Upon completion, they will be able to communicate in more advanced everyday situations and have substantial familiarity with Polish grammar. ","['SLA206H1', 'Complicated']",[],['SLA206Y1'],[]
SLA208Y1,Intermediate Ukrainian,,"Development of proficiency in speaking, reading, listening, and writing. Mastering grammar and syntax and expanding vocabulary in key practical communication areas (such as family, travel, education).  Exposure to contemporary Ukrainian culture and society through annotated literary texts, mass-media materials, and popular culture (song, film and TV, news). Internet language modules complement in-class learning.",['Complicated'],[],[],[]
SLA209H1,Intermediate Macedonian,,"This course completes the basics of Macedonian grammar including the wide variety of past tenses, complex sentence structures, and word formation.","['SLA109Y1', 'Complicated']",[],['SLA209Y1'],[]
SLA210H1,Russian for Heritage Speakers,,"This course is designed for students with Russian background, students raised in homes where Russian is/was spoken, who speak or merely understand basic Russian but are otherwise illiterate in Russian (cannot/have difficulty reading or writing). This course helps heritage learners of Russian develop/maintain writing and reading skills as well as develop cultural literacy. (Online course in 2011-2012).",['Complicated'],[],[],[]
SLA211H0,Russian in Action,,"Emphasis on expansion of vocabulary, developing conversational and listening skills, and intensive practice in real-life situations. Offered as part of Summer Program in Russia. Not eligible for CR/NCR option.","['SLA101H1', 'SLA210H1']",[],[],[]
SLA212H1,The Russian Novel,,"Introduction to the Russian novelistic tradition at the height of its creative power. We examine the Russian novel’s universal appeal and influence, and its impact on modern art and thought. Authors may include (depending on instructor) Gogol, Turgenev, Dostoevsky, Tolstoy, Belyi, Nabokov, Pasternak, Solzhenitsyn. Taught and read in English.",[],[],[],[]
SLA213H1,Reading Macedonia: A Cultural Exploration,,"This course explores Macedonian culture as read through its literature, film, cuisine, music, folklore, architecture, and new media.","['SLA209H1', 'Complicated']",[],['SLA209Y1'],[]
